CN Code;Description;Conventional rate of duty (%);Supplementary unit;Conventional Rate of duty (%);Note;CAS RN;Name;Chapter;Section;Section Name;Chapter Name
4302 19 41;– – – – Of whitecoat pups of harp seal or of pups of hooded seal (blue-backs);22;p/st;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 19 49;– – – – Other;22;p/st;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 19 75;– – – – Of lamb, the following: Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb;Free;p/st;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 19 80;– – – – Other;22;p/st;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 19 99;– – – Other;22;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 20 00;– Heads, tails, paws and other pieces or cuttings, not assembled;Free;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 30;– Whole skins and pieces or cuttings thereof, assembled:;;;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 30 10;– – ‘Dropped’ furskins;27;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 30 25;– – – Of rabbit or hare;22;p/st;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 30 51;– – – – Of whitecoat pups of harp seal or of pups of hooded seal (blue-backs);22;p/st;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 30 55;– – – – Other;22;p/st;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4302 30 99;– – – Other;22;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4303;Articles of apparel, clothing accessories and other articles of furskin:;;;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4303 10;– Articles of apparel and clothing accessories:;;;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4303 10 10;– – Of furskins of whitecoat pups of harp seal or of pups of hooded seal (blue-backs);37;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4303 10 90;– – Other;37;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4303 90 00;– Other;37;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
4304 00 00;Artificial fur and articles thereof;32;—;;;;;43;VIII;"RAW HIDES AND SKINS, LEATHER, FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)";"FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF"
1;2;3;4;;;;;1;I;"LIVE ANIMALS; ANIMAL PRODUCTS";LIVE ANIMALS
4401;"Fuel wood, in logs, in billets, in twigs, in faggots or in similar forms; wood in chips or particles; sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms:";;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 11 00;– – Coniferous;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 12 00;– – Non-coniferous;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 21 00;– – Coniferous;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 22;– – Non-coniferous:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 22 10;– – – Of eucalyptus (Eucalyptus spp.);Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 22 90;– – – Other;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 31 00;– – Wood pellets;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 32 00;– – Wood briquettes;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 39 00;– – Other;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 41 00;– – Sawdust;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4401 49 00;– – Other;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4402;Wood charcoal (including shell or nut charcoal), whether or not agglomerated:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4402 10 00;– Of bamboo;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4402 20 00;– Of shell or nut;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4402 90 00;– Other;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403;Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 11 00;– – Coniferous;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 12 00;– – Non-coniferous;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 21;– – Of pine (Pinus spp.), of which the smallest cross-sectional dimension is 15 cm or more:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 21 10;– – – Sawlogs;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 21 90;– – – Other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 22 00;– – Of pine (Pinus spp.), other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 23;– – Of fir (Abies spp.) and spruce (Picea spp.), of which the smallest cross-sectional dimension is 15 cm or more:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 23 10;– – – Sawlogs;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 23 90;– – – Other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 24 00;– – Of fir (Abies spp.) and spruce (Picea spp.), other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 25;– – Other, of which the smallest cross-sectional dimension is 15 cm or more:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 25 10;– – – Sawlogs;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 25 90;– – – Other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 26 00;– – Other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 41 00;– – Dark red meranti, light red meranti and meranti bakau;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 42 00;– – Teak;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 49;– – Other:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 49 10;– – – Acajou d'Afrique, iroko and sapelli;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 49 35;– – – Okoumé and sipo;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 49 85;– – – Other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 91 00;– – Of oak (Quercus spp.);Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 93 00;– – Of beech (Fagus spp.), of which the smallest cross-sectional dimension is 15 cm or more;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 94 00;– – Of beech (Fagus spp.), other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 95;– – Of birch (Betula spp.), of which the smallest cross-sectional dimension is 15 cm or more:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 95 10;– – – Sawlogs;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 95 90;– – – Other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 96 00;– – Of birch (Betula spp.), other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 97 00;– – Of poplar and aspen (Populus spp.);Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 98 00;– – Of eucalyptus (Eucalyptus spp.);Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4403 99 00;– – Other;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4404;"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; wooden sticks, roughly trimmed but not turned, bent or otherwise worked, suitable for the manufacture of walking sticks, umbrellas, tool handles or the like; chipwood and the like:";;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4404 10 00;– Coniferous;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4404 20 00;– Non-coniferous;Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4405 00 00;"Wood wool; wood flour";Free;—;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4406;Railway or tramway sleepers (cross-ties) of wood:;;;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4406 11 00;– – Coniferous;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4406 12 00;– – Non-coniferous;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4406 91 00;– – Coniferous;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
4406 92 00;– – Non-coniferous;Free;m3;;;;;44;IX;"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK";"WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL"
